"no_match.sitename","alt_names","sponsors","district","is_school","school_code","district_code"
"VALLECITOS ELEMENTARY SCHOOL DISTRICT","VALLECITOS ELEMENTARY SCHOOL DISTRICT","FALLBROOK UNION HIGH",NA,NA,NA,NA
"VALLECITOS ELEMENTARY SCHOOL DISTRICT","VALLECITOS ELEMENTARY SCHOOL DISTRICT","FALLBROOK UNION HIGH",NA,NA,NA,NA
"VALLECITOS ELEMENTARY SCHOOL DISTRICT","VALLECITOS ELEMENTARY SCHOOL DISTRICT","FALLBROOK UNION HIGH",NA,NA,NA,NA
"VALLECITOS ELEMENTARY SCHOOL DISTRICT","VALLECITOS ELEMENTARY SCHOOL DISTRICT","FALLBROOK UNION HIGH",NA,NA,NA,NA
"VALLECITOS ELEMENTARY SCHOOL DISTRICT","VALLECITOS ELEMENTARY SCHOOL DISTRICT","FALLBROOK UNION HIGH",NA,NA,NA,NA
"VALLECITOS ELEMENTARY SCHOOL DISTRICT","VALLECITOS ELEMENTARY SCHOOL DISTRICT","FALLBROOK UNION HIGH",NA,NA,NA,NA
"VALLECITOS ELEMENTARY SCHOOL DISTRICT","VALLECITOS ELEMENTARY SCHOOL DISTRICT","FALLBROOK UNION HIGH",NA,NA,NA,NA
"VALLECITOS ELEMENTARY SCHOOL DISTRICT","VALLECITOS ELEMENTARY SCHOOL DISTRICT","FALLBROOK UNION HIGH",NA,NA,NA,NA
"VALLECITOS ELEMENTARY SCHOOL DISTRICT","VALLECITOS ELEMENTARY SCHOOL DISTRICT","FALLBROOK UNION HIGH",NA,NA,NA,NA
"VALLECITOS ELEMENTARY SCHOOL DISTRICT","VALLECITOS ELEMENTARY SCHOOL DISTRICT","FALLBROOK UNION HIGH",NA,NA,NA,NA
"VALLECITOS ELEMENTARY SCHOOL DISTRICT","VALLECITOS ELEMENTARY SCHOOL DISTRICT","FALLBROOK UNION HIGH",NA,NA,NA,NA
"VALLECITOS ELEMENTARY SCHOOL DISTRICT","VALLECITOS ELEMENTARY SCHOOL DISTRICT","FALLBROOK UNION HIGH",NA,NA,NA,NA
"VALLECITOS ELEMENTARY SCHOOL DISTRICT","VALLECITOS ELEMENTARY SCHOOL DISTRICT","FALLBROOK UNION HIGH",NA,NA,NA,NA
"VALLECITOS ELEMENTARY SCHOOL DISTRICT","VALLECITOS ELEMENTARY SCHOOL DISTRICT","FALLBROOK UNION HIGH",NA,NA,NA,NA
"VALLECITOS ELEMENTARY SCHOOL DISTRICT","VALLECITOS ELEMENTARY SCHOOL DISTRICT","FALLBROOK UNION HIGH",NA,NA,NA,NA
"VALLECITOS ELEMENTARY SCHOOL DISTRICT","VALLECITOS ELEMENTARY SCHOOL DISTRICT","FALLBROOK UNION HIGH",NA,NA,NA,NA
"VALLECITOS ELEMENTARY SCHOOL DISTRICT","VALLECITOS ELEMENTARY SCHOOL DISTRICT","FALLBROOK UNION HIGH",NA,NA,NA,NA
"VALLECITOS ELEMENTARY SCHOOL DISTRICT","VALLECITOS ELEMENTARY SCHOOL DISTRICT","FALLBROOK UNION HIGH",NA,NA,NA,NA
"VALLECITOS ELEMENTARY SCHOOL DISTRICT","VALLECITOS ELEMENTARY SCHOOL DISTRICT","FALLBROOK UNION HIGH",NA,NA,NA,NA
"VALLECITOS ELEMENTARY SCHOOL DISTRICT","VALLECITOS ELEMENTARY SCHOOL DISTRICT","FALLBROOK UNION HIGH",NA,NA,NA,NA
"VALLECITOS ELEMENTARY SCHOOL DISTRICT","VALLECITOS ELEMENTARY SCHOOL DISTRICT","FALLBROOK UNION HIGH",NA,NA,NA,NA
"MOUNT MIGUEL HIGH","MOUNT MIGUEL HIGH","GROSSMONT UNION HIGH",NA,NA,NA,NA
"MOUNT MIGUEL HIGH","MOUNT MIGUEL HIGH","GROSSMONT UNION HIGH",NA,NA,NA,NA
"MOUNT MIGUEL HIGH","MOUNT MIGUEL HIGH","GROSSMONT UNION HIGH",NA,NA,NA,NA
"MOUNT MIGUEL HIGH","MOUNT MIGUEL HIGH","GROSSMONT UNION HIGH",NA,NA,NA,NA
"MOUNT MIGUEL HIGH","MOUNT MIGUEL HIGH","GROSSMONT UNION HIGH",NA,NA,NA,NA
"MOUNT MIGUEL HIGH","MOUNT MIGUEL HIGH","GROSSMONT UNION HIGH",NA,NA,NA,NA
"MOUNT MIGUEL HIGH","MOUNT MIGUEL HIGH","GROSSMONT UNION HIGH",NA,NA,NA,NA
"MOUNT MIGUEL HIGH","MOUNT MIGUEL HIGH","GROSSMONT UNION HIGH",NA,NA,NA,NA
"MOUNT MIGUEL HIGH","MOUNT MIGUEL HIGH","GROSSMONT UNION HIGH",NA,NA,NA,NA
"MOUNT MIGUEL HIGH","MOUNT MIGUEL HIGH","GROSSMONT UNION HIGH",NA,NA,NA,NA
"MOUNT MIGUEL HIGH","MOUNT MIGUEL HIGH","GROSSMONT UNION HIGH",NA,NA,NA,NA
"MOUNT MIGUEL HIGH","MOUNT MIGUEL HIGH","GROSSMONT UNION HIGH",NA,NA,NA,NA
"MOUNT MIGUEL HIGH","MOUNT MIGUEL HIGH","GROSSMONT UNION HIGH",NA,NA,NA,NA
"MOUNT MIGUEL HIGH","MOUNT MIGUEL HIGH","GROSSMONT UNION HIGH",NA,NA,NA,NA
"MOUNT MIGUEL HIGH","MOUNT MIGUEL HIGH","GROSSMONT UNION HIGH",NA,NA,NA,NA
"MOUNT MIGUEL HIGH","MOUNT MIGUEL HIGH","GROSSMONT UNION HIGH",NA,NA,NA,NA
"MOUNT MIGUEL HIGH","MOUNT MIGUEL HIGH","GROSSMONT UNION HIGH",NA,NA,NA,NA
"MOUNT MIGUEL HIGH","MOUNT MIGUEL HIGH","GROSSMONT UNION HIGH",NA,NA,NA,NA
"MOUNT MIGUEL HIGH","MOUNT MIGUEL HIGH","GROSSMONT UNION HIGH",NA,NA,NA,NA
"MOUNT MIGUEL HIGH","MOUNT MIGUEL HIGH","GROSSMONT UNION HIGH",NA,NA,NA,NA
"MOUNT MIGUEL HIGH","MOUNT MIGUEL HIGH","GROSSMONT UNION HIGH",NA,NA,NA,NA
"MOUNT MIGUEL HIGH","MOUNT MIGUEL HIGH","GROSSMONT UNION HIGH",NA,NA,NA,NA
"HIGH TECH ELEMENTARY NORTH COUNTY","HIGH TECH ELEMENTARY NORTH COUNTY","HIGH TECH HIGH CHARTER SCHOOL",NA,NA,NA,NA
"HIGH TECH ELEMENTARY NORTH COUNTY","HIGH TECH ELEMENTARY NORTH COUNTY","HIGH TECH HIGH CHARTER SCHOOL",NA,NA,NA,NA
"HIGH TECH ELEMENTARY NORTH COUNTY","HIGH TECH ELEMENTARY NORTH COUNTY","HIGH TECH HIGH CHARTER SCHOOL",NA,NA,NA,NA
"HIGH TECH ELEMENTARY NORTH COUNTY","HIGH TECH ELEMENTARY NORTH COUNTY","HIGH TECH HIGH CHARTER SCHOOL",NA,NA,NA,NA
"HIGH TECH ELEMENTARY NORTH COUNTY","HIGH TECH ELEMENTARY NORTH COUNTY","HIGH TECH HIGH CHARTER SCHOOL",NA,NA,NA,NA
"HIGH TECH ELEMENTARY NORTH COUNTY","HIGH TECH ELEMENTARY NORTH COUNTY","HIGH TECH HIGH CHARTER SCHOOL",NA,NA,NA,NA
"HIGH TECH ELEMENTARY NORTH COUNTY","HIGH TECH ELEMENTARY NORTH COUNTY","HIGH TECH HIGH CHARTER SCHOOL",NA,NA,NA,NA
"HIGH TECH ELEMENTARY NORTH COUNTY","HIGH TECH ELEMENTARY NORTH COUNTY","HIGH TECH HIGH CHARTER SCHOOL",NA,NA,NA,NA
"HIGH TECH ELEMENTARY NORTH COUNTY","HIGH TECH ELEMENTARY NORTH COUNTY","HIGH TECH HIGH CHARTER SCHOOL",NA,NA,NA,NA
"HIGH TECH ELEMENTARY NORTH COUNTY","HIGH TECH ELEMENTARY NORTH COUNTY","HIGH TECH HIGH CHARTER SCHOOL",NA,NA,NA,NA
"HIGH TECH ELEMENTARY NORTH COUNTY","HIGH TECH ELEMENTARY NORTH COUNTY","HIGH TECH HIGH CHARTER SCHOOL",NA,NA,NA,NA
"HIGH TECH ELEMENTARY NORTH COUNTY","HIGH TECH ELEMENTARY NORTH COUNTY","HIGH TECH HIGH CHARTER SCHOOL",NA,NA,NA,NA
"HIGH TECH ELEMENTARY NORTH COUNTY","HIGH TECH ELEMENTARY NORTH COUNTY","HIGH TECH HIGH CHARTER SCHOOL",NA,NA,NA,NA
"HIGH TECH ELEMENTARY NORTH COUNTY","HIGH TECH ELEMENTARY NORTH COUNTY","HIGH TECH HIGH CHARTER SCHOOL",NA,NA,NA,NA
"HIGH TECH ELEMENTARY NORTH COUNTY","HIGH TECH ELEMENTARY NORTH COUNTY","HIGH TECH HIGH CHARTER SCHOOL",NA,NA,NA,NA
"HIGH TECH ELEMENTARY NORTH COUNTY","HIGH TECH ELEMENTARY NORTH COUNTY","HIGH TECH HIGH CHARTER SCHOOL",NA,NA,NA,NA
"HIGH TECH ELEMENTARY NORTH COUNTY","HIGH TECH ELEMENTARY NORTH COUNTY","HIGH TECH HIGH CHARTER SCHOOL",NA,NA,NA,NA
"HIGH TECH ELEMENTARY NORTH COUNTY","HIGH TECH ELEMENTARY NORTH COUNTY","HIGH TECH HIGH CHARTER SCHOOL",NA,NA,NA,NA
"HIGH TECH ELEMENTARY NORTH COUNTY","HIGH TECH ELEMENTARY NORTH COUNTY","HIGH TECH HIGH CHARTER SCHOOL",NA,NA,NA,NA
"HIGH TECH ELEMENTARY NORTH COUNTY","HIGH TECH ELEMENTARY NORTH COUNTY","HIGH TECH HIGH CHARTER SCHOOL",NA,NA,NA,NA
"HIGH TECH ELEMENTARY NORTH COUNTY","HIGH TECH ELEMENTARY NORTH COUNTY","HIGH TECH HIGH CHARTER SCHOOL",NA,NA,NA,NA
"HIGH TECH ELEMENTARY NORTH COUNTY","HIGH TECH ELEMENTARY NORTH COUNTY","HIGH TECH HIGH CHARTER SCHOOL",NA,NA,NA,NA
"HIGH TECH MIDDLE NORTH COUNTY","HIGH TECH MIDDLE NORTH COUNTY","HIGH TECH HIGH CHARTER SCHOOL",NA,NA,NA,NA
"HIGH TECH MIDDLE NORTH COUNTY","HIGH TECH MIDDLE NORTH COUNTY","HIGH TECH HIGH CHARTER SCHOOL",NA,NA,NA,NA
"HIGH TECH MIDDLE NORTH COUNTY","HIGH TECH MIDDLE NORTH COUNTY","HIGH TECH HIGH CHARTER SCHOOL",NA,NA,NA,NA
"HIGH TECH MIDDLE NORTH COUNTY","HIGH TECH MIDDLE NORTH COUNTY","HIGH TECH HIGH CHARTER SCHOOL",NA,NA,NA,NA
"HIGH TECH MIDDLE NORTH COUNTY","HIGH TECH MIDDLE NORTH COUNTY","HIGH TECH HIGH CHARTER SCHOOL",NA,NA,NA,NA
"HIGH TECH MIDDLE NORTH COUNTY","HIGH TECH MIDDLE NORTH COUNTY","HIGH TECH HIGH CHARTER SCHOOL",NA,NA,NA,NA
"HIGH TECH MIDDLE NORTH COUNTY","HIGH TECH MIDDLE NORTH COUNTY","HIGH TECH HIGH CHARTER SCHOOL",NA,NA,NA,NA
"HIGH TECH MIDDLE NORTH COUNTY","HIGH TECH MIDDLE NORTH COUNTY","HIGH TECH HIGH CHARTER SCHOOL",NA,NA,NA,NA
"HIGH TECH MIDDLE NORTH COUNTY","HIGH TECH MIDDLE NORTH COUNTY","HIGH TECH HIGH CHARTER SCHOOL",NA,NA,NA,NA
"HIGH TECH MIDDLE NORTH COUNTY","HIGH TECH MIDDLE NORTH COUNTY","HIGH TECH HIGH CHARTER SCHOOL",NA,NA,NA,NA
"HIGH TECH MIDDLE NORTH COUNTY","HIGH TECH MIDDLE NORTH COUNTY","HIGH TECH HIGH CHARTER SCHOOL",NA,NA,NA,NA
"HIGH TECH MIDDLE NORTH COUNTY","HIGH TECH MIDDLE NORTH COUNTY","HIGH TECH HIGH CHARTER SCHOOL",NA,NA,NA,NA
"HIGH TECH MIDDLE NORTH COUNTY","HIGH TECH MIDDLE NORTH COUNTY","HIGH TECH HIGH CHARTER SCHOOL",NA,NA,NA,NA
"HIGH TECH MIDDLE NORTH COUNTY","HIGH TECH MIDDLE NORTH COUNTY","HIGH TECH HIGH CHARTER SCHOOL",NA,NA,NA,NA
"HIGH TECH MIDDLE NORTH COUNTY","HIGH TECH MIDDLE NORTH COUNTY","HIGH TECH HIGH CHARTER SCHOOL",NA,NA,NA,NA
"HIGH TECH MIDDLE NORTH COUNTY","HIGH TECH MIDDLE NORTH COUNTY","HIGH TECH HIGH CHARTER SCHOOL",NA,NA,NA,NA
"HIGH TECH MIDDLE NORTH COUNTY","HIGH TECH MIDDLE NORTH COUNTY","HIGH TECH HIGH CHARTER SCHOOL",NA,NA,NA,NA
"HIGH TECH MIDDLE NORTH COUNTY","HIGH TECH MIDDLE NORTH COUNTY","HIGH TECH HIGH CHARTER SCHOOL",NA,NA,NA,NA
"JULIAN HIGH","JULIAN HIGH","JULIAN UNION ELEMENTARY",NA,NA,NA,NA
"JULIAN HIGH","JULIAN HIGH","JULIAN UNION ELEMENTARY",NA,NA,NA,NA
"JULIAN HIGH","JULIAN HIGH","JULIAN UNION ELEMENTARY",NA,NA,NA,NA
"JULIAN HIGH","JULIAN HIGH","JULIAN UNION ELEMENTARY",NA,NA,NA,NA
"JULIAN HIGH","JULIAN HIGH","JULIAN UNION ELEMENTARY",NA,NA,NA,NA
"JULIAN HIGH","JULIAN HIGH","JULIAN UNION ELEMENTARY",NA,NA,NA,NA
"JULIAN HIGH","JULIAN HIGH","JULIAN UNION ELEMENTARY",NA,NA,NA,NA
"JULIAN HIGH","JULIAN HIGH","JULIAN UNION ELEMENTARY",NA,NA,NA,NA
"JULIAN HIGH","JULIAN HIGH","JULIAN UNION ELEMENTARY",NA,NA,NA,NA
"JULIAN HIGH","JULIAN HIGH","JULIAN UNION ELEMENTARY",NA,NA,NA,NA
"JULIAN HIGH","JULIAN HIGH","JULIAN UNION ELEMENTARY",NA,NA,NA,NA
"JULIAN HIGH","JULIAN HIGH","JULIAN UNION ELEMENTARY",NA,NA,NA,NA
"JULIAN HIGH","JULIAN HIGH","JULIAN UNION ELEMENTARY",NA,NA,NA,NA
"JULIAN HIGH","JULIAN HIGH","JULIAN UNION ELEMENTARY",NA,NA,NA,NA
"JULIAN HIGH","JULIAN HIGH","JULIAN UNION ELEMENTARY",NA,NA,NA,NA
"JULIAN HIGH","JULIAN HIGH","JULIAN UNION ELEMENTARY",NA,NA,NA,NA
"JULIAN HIGH","JULIAN HIGH","JULIAN UNION ELEMENTARY",NA,NA,NA,NA
"JULIAN HIGH","JULIAN HIGH","JULIAN UNION ELEMENTARY",NA,NA,NA,NA
"JULIAN HIGH","JULIAN HIGH","JULIAN UNION ELEMENTARY",NA,NA,NA,NA
"JULIAN HIGH","JULIAN HIGH","JULIAN UNION ELEMENTARY",NA,NA,NA,NA
"JULIAN HIGH","JULIAN HIGH","JULIAN UNION ELEMENTARY",NA,NA,NA,NA
"JULIAN HIGH","JULIAN HIGH","JULIAN UNION ELEMENTARY",NA,NA,NA,NA
"JULIAN HIGH","JULIAN HIGH","JULIAN UNION ELEMENTARY",NA,NA,NA,NA
"JULIAN HIGH","JULIAN HIGH","JULIAN UNION ELEMENTARY",NA,NA,NA,NA
"JULIAN HIGH","JULIAN HIGH","JULIAN UNION ELEMENTARY",NA,NA,NA,NA
"JULIAN HIGH","JULIAN HIGH","JULIAN UNION ELEMENTARY",NA,NA,NA,NA
"JULIAN HIGH","JULIAN HIGH","JULIAN UNION ELEMENTARY",NA,NA,NA,NA
"JULIAN HIGH","JULIAN HIGH","JULIAN UNION ELEMENTARY",NA,NA,NA,NA
"KEMPTON STREET LITERACY ACADEMY","KEMPTON STREET LITERACY ACADEMY","LA MESA-SPRING VALLEY",NA,NA,NA,NA
"KEMPTON STREET LITERACY ACADEMY","KEMPTON STREET LITERACY ACADEMY","LA MESA-SPRING VALLEY",NA,NA,NA,NA
"KEMPTON STREET LITERACY ACADEMY","KEMPTON STREET LITERACY ACADEMY","LA MESA-SPRING VALLEY",NA,NA,NA,NA
"KEMPTON STREET LITERACY ACADEMY","KEMPTON STREET LITERACY ACADEMY","LA MESA-SPRING VALLEY",NA,NA,NA,NA
"KEMPTON STREET LITERACY ACADEMY","KEMPTON STREET LITERACY ACADEMY","LA MESA-SPRING VALLEY",NA,NA,NA,NA
"KEMPTON STREET LITERACY ACADEMY","KEMPTON STREET LITERACY ACADEMY","LA MESA-SPRING VALLEY",NA,NA,NA,NA
"KEMPTON STREET LITERACY ACADEMY","KEMPTON STREET LITERACY ACADEMY","LA MESA-SPRING VALLEY",NA,NA,NA,NA
"KEMPTON STREET LITERACY ACADEMY","KEMPTON STREET LITERACY ACADEMY","LA MESA-SPRING VALLEY",NA,NA,NA,NA
"KEMPTON STREET LITERACY ACADEMY","KEMPTON STREET LITERACY ACADEMY","LA MESA-SPRING VALLEY",NA,NA,NA,NA
"KEMPTON STREET LITERACY ACADEMY","KEMPTON STREET LITERACY ACADEMY","LA MESA-SPRING VALLEY",NA,NA,NA,NA
"KEMPTON STREET LITERACY ACADEMY","KEMPTON STREET LITERACY ACADEMY","LA MESA-SPRING VALLEY",NA,NA,NA,NA
"KEMPTON STREET LITERACY ACADEMY","KEMPTON STREET LITERACY ACADEMY","LA MESA-SPRING VALLEY",NA,NA,NA,NA
"KEMPTON STREET LITERACY ACADEMY","KEMPTON STREET LITERACY ACADEMY","LA MESA-SPRING VALLEY",NA,NA,NA,NA
"KEMPTON STREET LITERACY ACADEMY","KEMPTON STREET LITERACY ACADEMY","LA MESA-SPRING VALLEY",NA,NA,NA,NA
"KEMPTON STREET LITERACY ACADEMY","KEMPTON STREET LITERACY ACADEMY","LA MESA-SPRING VALLEY",NA,NA,NA,NA
"KEMPTON STREET LITERACY ACADEMY","KEMPTON STREET LITERACY ACADEMY","LA MESA-SPRING VALLEY",NA,NA,NA,NA
"KEMPTON STREET LITERACY ACADEMY","KEMPTON STREET LITERACY ACADEMY","LA MESA-SPRING VALLEY",NA,NA,NA,NA
"KEMPTON STREET LITERACY ACADEMY","KEMPTON STREET LITERACY ACADEMY","LA MESA-SPRING VALLEY",NA,NA,NA,NA
"KEMPTON STREET LITERACY ACADEMY","KEMPTON STREET LITERACY ACADEMY","LA MESA-SPRING VALLEY",NA,NA,NA,NA
"KEMPTON STREET LITERACY ACADEMY","KEMPTON STREET LITERACY ACADEMY","LA MESA-SPRING VALLEY",NA,NA,NA,NA
"KEMPTON STREET LITERACY ACADEMY","KEMPTON STREET LITERACY ACADEMY","LA MESA-SPRING VALLEY",NA,NA,NA,NA
"KEMPTON STREET LITERACY ACADEMY","KEMPTON STREET LITERACY ACADEMY","LA MESA-SPRING VALLEY",NA,NA,NA,NA
"KEMPTON STREET LITERACY ACADEMY","KEMPTON STREET LITERACY ACADEMY","LA MESA-SPRING VALLEY",NA,NA,NA,NA
"SCIENCE, TECHNOLOGY, ENGINEERING, ARTS, AND MATH ACADEMY AT LA P","SCIENCE, TECHNOLOGY, ENGINEERING, ARTS, AND MATH ACADEMY AT LA P","LA MESA-SPRING VALLEY",NA,NA,NA,NA
"SCIENCE, TECHNOLOGY, ENGINEERING, ARTS, AND MATH ACADEMY AT LA P","SCIENCE, TECHNOLOGY, ENGINEERING, ARTS, AND MATH ACADEMY AT LA P","LA MESA-SPRING VALLEY",NA,NA,NA,NA
"SCIENCE, TECHNOLOGY, ENGINEERING, ARTS, AND MATH ACADEMY AT LA P","SCIENCE, TECHNOLOGY, ENGINEERING, ARTS, AND MATH ACADEMY AT LA P","LA MESA-SPRING VALLEY",NA,NA,NA,NA
"SCIENCE, TECHNOLOGY, ENGINEERING, ARTS, AND MATH ACADEMY AT LA P","SCIENCE, TECHNOLOGY, ENGINEERING, ARTS, AND MATH ACADEMY AT LA P","LA MESA-SPRING VALLEY",NA,NA,NA,NA
"SCIENCE, TECHNOLOGY, ENGINEERING, ARTS, AND MATH ACADEMY AT LA P","SCIENCE, TECHNOLOGY, ENGINEERING, ARTS, AND MATH ACADEMY AT LA P","LA MESA-SPRING VALLEY",NA,NA,NA,NA
"SCIENCE, TECHNOLOGY, ENGINEERING, ARTS, AND MATH ACADEMY AT LA P","SCIENCE, TECHNOLOGY, ENGINEERING, ARTS, AND MATH ACADEMY AT LA P","LA MESA-SPRING VALLEY",NA,NA,NA,NA
"SCIENCE, TECHNOLOGY, ENGINEERING, ARTS, AND MATH ACADEMY AT LA P","SCIENCE, TECHNOLOGY, ENGINEERING, ARTS, AND MATH ACADEMY AT LA P","LA MESA-SPRING VALLEY",NA,NA,NA,NA
"SCIENCE, TECHNOLOGY, ENGINEERING, ARTS, AND MATH ACADEMY AT LA P","SCIENCE, TECHNOLOGY, ENGINEERING, ARTS, AND MATH ACADEMY AT LA P","LA MESA-SPRING VALLEY",NA,NA,NA,NA
"SCIENCE, TECHNOLOGY, ENGINEERING, ARTS, AND MATH ACADEMY AT LA P","SCIENCE, TECHNOLOGY, ENGINEERING, ARTS, AND MATH ACADEMY AT LA P","LA MESA-SPRING VALLEY",NA,NA,NA,NA
"SCIENCE, TECHNOLOGY, ENGINEERING, ARTS, AND MATH ACADEMY AT LA P","SCIENCE, TECHNOLOGY, ENGINEERING, ARTS, AND MATH ACADEMY AT LA P","LA MESA-SPRING VALLEY",NA,NA,NA,NA
"SCIENCE, TECHNOLOGY, ENGINEERING, ARTS, AND MATH ACADEMY AT LA P","SCIENCE, TECHNOLOGY, ENGINEERING, ARTS, AND MATH ACADEMY AT LA P","LA MESA-SPRING VALLEY",NA,NA,NA,NA
"SCIENCE, TECHNOLOGY, ENGINEERING, ARTS, AND MATH ACADEMY AT LA P","SCIENCE, TECHNOLOGY, ENGINEERING, ARTS, AND MATH ACADEMY AT LA P","LA MESA-SPRING VALLEY",NA,NA,NA,NA
"SCIENCE, TECHNOLOGY, ENGINEERING, ARTS, AND MATH ACADEMY AT LA P","SCIENCE, TECHNOLOGY, ENGINEERING, ARTS, AND MATH ACADEMY AT LA P","LA MESA-SPRING VALLEY",NA,NA,NA,NA
"SCIENCE, TECHNOLOGY, ENGINEERING, ARTS, AND MATH ACADEMY AT LA P","SCIENCE, TECHNOLOGY, ENGINEERING, ARTS, AND MATH ACADEMY AT LA P","LA MESA-SPRING VALLEY",NA,NA,NA,NA
"SCIENCE, TECHNOLOGY, ENGINEERING, ARTS, AND MATH ACADEMY AT LA P","SCIENCE, TECHNOLOGY, ENGINEERING, ARTS, AND MATH ACADEMY AT LA P","LA MESA-SPRING VALLEY",NA,NA,NA,NA
"SCIENCE, TECHNOLOGY, ENGINEERING, ARTS, AND MATH ACADEMY AT LA P","SCIENCE, TECHNOLOGY, ENGINEERING, ARTS, AND MATH ACADEMY AT LA P","LA MESA-SPRING VALLEY",NA,NA,NA,NA
"SCIENCE, TECHNOLOGY, ENGINEERING, ARTS, AND MATH ACADEMY AT LA P","SCIENCE, TECHNOLOGY, ENGINEERING, ARTS, AND MATH ACADEMY AT LA P","LA MESA-SPRING VALLEY",NA,NA,NA,NA
"SCIENCE, TECHNOLOGY, ENGINEERING, ARTS, AND MATH ACADEMY AT LA P","SCIENCE, TECHNOLOGY, ENGINEERING, ARTS, AND MATH ACADEMY AT LA P","LA MESA-SPRING VALLEY",NA,NA,NA,NA
"SCIENCE, TECHNOLOGY, ENGINEERING, ARTS, AND MATH ACADEMY AT LA P","SCIENCE, TECHNOLOGY, ENGINEERING, ARTS, AND MATH ACADEMY AT LA P","LA MESA-SPRING VALLEY",NA,NA,NA,NA
"SCIENCE, TECHNOLOGY, ENGINEERING, ARTS, AND MATH ACADEMY AT LA P","SCIENCE, TECHNOLOGY, ENGINEERING, ARTS, AND MATH ACADEMY AT LA P","LA MESA-SPRING VALLEY",NA,NA,NA,NA
"SCIENCE, TECHNOLOGY, ENGINEERING, ARTS, AND MATH ACADEMY AT LA P","SCIENCE, TECHNOLOGY, ENGINEERING, ARTS, AND MATH ACADEMY AT LA P","LA MESA-SPRING VALLEY",NA,NA,NA,NA
"SCIENCE, TECHNOLOGY, ENGINEERING, ARTS, AND MATH ACADEMY AT LA P","SCIENCE, TECHNOLOGY, ENGINEERING, ARTS, AND MATH ACADEMY AT LA P","LA MESA-SPRING VALLEY",NA,NA,NA,NA
"SCIENCE, TECHNOLOGY, ENGINEERING, ARTS, AND MATH ACADEMY AT LA P","SCIENCE, TECHNOLOGY, ENGINEERING, ARTS, AND MATH ACADEMY AT LA P","LA MESA-SPRING VALLEY",NA,NA,NA,NA
"MT. VERNON ELEMENTARY","MT. VERNON ELEMENTARY","LEMON GROVE",NA,NA,NA,NA
"MT. VERNON ELEMENTARY","MT. VERNON ELEMENTARY","LEMON GROVE",NA,NA,NA,NA
"MT. VERNON ELEMENTARY","MT. VERNON ELEMENTARY","LEMON GROVE",NA,NA,NA,NA
"MT. VERNON ELEMENTARY","MT. VERNON ELEMENTARY","LEMON GROVE",NA,NA,NA,NA
"MT. VERNON ELEMENTARY","MT. VERNON ELEMENTARY","LEMON GROVE",NA,NA,NA,NA
"MT. VERNON ELEMENTARY","MT. VERNON ELEMENTARY","LEMON GROVE",NA,NA,NA,NA
"MT. VERNON ELEMENTARY","MT. VERNON ELEMENTARY","LEMON GROVE",NA,NA,NA,NA
"MT. VERNON ELEMENTARY","MT. VERNON ELEMENTARY","LEMON GROVE",NA,NA,NA,NA
"MT. VERNON ELEMENTARY","MT. VERNON ELEMENTARY","LEMON GROVE",NA,NA,NA,NA
"MT. VERNON ELEMENTARY","MT. VERNON ELEMENTARY","LEMON GROVE",NA,NA,NA,NA
"MT. VERNON ELEMENTARY","MT. VERNON ELEMENTARY","LEMON GROVE",NA,NA,NA,NA
"MT. VERNON ELEMENTARY","MT. VERNON ELEMENTARY","LEMON GROVE",NA,NA,NA,NA
"MT. VERNON ELEMENTARY","MT. VERNON ELEMENTARY","LEMON GROVE",NA,NA,NA,NA
"MT. VERNON ELEMENTARY","MT. VERNON ELEMENTARY","LEMON GROVE",NA,NA,NA,NA
"MT. VERNON ELEMENTARY","MT. VERNON ELEMENTARY","LEMON GROVE",NA,NA,NA,NA
