"no_match.sitename","alt_names","sponsors","district","is_school","school_code","district_code"
"MT. VERNON ELEMENTARY","MT. VERNON ELEMENTARY","LEMON GROVE",NA,NA,NA,NA
"MT. VERNON ELEMENTARY","MT. VERNON ELEMENTARY","LEMON GROVE",NA,NA,NA,NA
"MT. VERNON ELEMENTARY","MT. VERNON ELEMENTARY","LEMON GROVE",NA,NA,NA,NA
"MT. VERNON ELEMENTARY","MT. VERNON ELEMENTARY","LEMON GROVE",NA,NA,NA,NA
"MT. VERNON ELEMENTARY","MT. VERNON ELEMENTARY","LEMON GROVE",NA,NA,NA,NA
"MT. VERNON ELEMENTARY","MT. VERNON ELEMENTARY","LEMON GROVE",NA,NA,NA,NA
"MT. VERNON ELEMENTARY","MT. VERNON ELEMENTARY","LEMON GROVE",NA,NA,NA,NA
"CAMPO HEADSTART CENTER","CAMPO HEADSTART CENTER","MOUNTAIN EMPIRE UNIFIED",NA,NA,NA,NA
"CAMPO HEADSTART CENTER","CAMPO HEADSTART CENTER","MOUNTAIN EMPIRE UNIFIED",NA,NA,NA,NA
"CAMPO HEADSTART CENTER","CAMPO HEADSTART CENTER","MOUNTAIN EMPIRE UNIFIED",NA,NA,NA,NA
"CAMPO HEADSTART CENTER","CAMPO HEADSTART CENTER","MOUNTAIN EMPIRE UNIFIED",NA,NA,NA,NA
"CAMPO HEADSTART CENTER","CAMPO HEADSTART CENTER","MOUNTAIN EMPIRE UNIFIED",NA,NA,NA,NA
"CAMPO HEADSTART CENTER","CAMPO HEADSTART CENTER","MOUNTAIN EMPIRE UNIFIED",NA,NA,NA,NA
"CAMPO HEADSTART CENTER","CAMPO HEADSTART CENTER","MOUNTAIN EMPIRE UNIFIED",NA,NA,NA,NA
"CAMPO HEADSTART CENTER","CAMPO HEADSTART CENTER","MOUNTAIN EMPIRE UNIFIED",NA,NA,NA,NA
"CAMPO HEADSTART CENTER","CAMPO HEADSTART CENTER","MOUNTAIN EMPIRE UNIFIED",NA,NA,NA,NA
"CAMPO HEADSTART CENTER","CAMPO HEADSTART CENTER","MOUNTAIN EMPIRE UNIFIED",NA,NA,NA,NA
"CAMPO HEADSTART CENTER","CAMPO HEADSTART CENTER","MOUNTAIN EMPIRE UNIFIED",NA,NA,NA,NA
"CAMPO HEADSTART CENTER","CAMPO HEADSTART CENTER","MOUNTAIN EMPIRE UNIFIED",NA,NA,NA,NA
"CAMPO HEADSTART CENTER","CAMPO HEADSTART CENTER","MOUNTAIN EMPIRE UNIFIED",NA,NA,NA,NA
"CAMPO HEADSTART CENTER","CAMPO HEADSTART CENTER","MOUNTAIN EMPIRE UNIFIED",NA,NA,NA,NA
"CAMPO HEADSTART CENTER","CAMPO HEADSTART CENTER","MOUNTAIN EMPIRE UNIFIED",NA,NA,NA,NA
"CAMPO HEADSTART CENTER","CAMPO HEADSTART CENTER","MOUNTAIN EMPIRE UNIFIED",NA,NA,NA,NA
"CAMPO HEADSTART CENTER","CAMPO HEADSTART CENTER","MOUNTAIN EMPIRE UNIFIED",NA,NA,NA,NA
"CAMPO HEADSTART CENTER","CAMPO HEADSTART CENTER","MOUNTAIN EMPIRE UNIFIED",NA,NA,NA,NA
"CAMPO HEADSTART CENTER","CAMPO HEADSTART CENTER","MOUNTAIN EMPIRE UNIFIED",NA,NA,NA,NA
"CAMPO HEADSTART CENTER","CAMPO HEADSTART CENTER","MOUNTAIN EMPIRE UNIFIED",NA,NA,NA,NA
"CAMPO HEADSTART CENTER","CAMPO HEADSTART CENTER","MOUNTAIN EMPIRE UNIFIED",NA,NA,NA,NA
"CAMPO HEADSTART CENTER","CAMPO HEADSTART CENTER","MOUNTAIN EMPIRE UNIFIED",NA,NA,NA,NA
"MOUNTAIN EMPIRE HIGH","MOUNTAIN EMPIRE HIGH","MOUNTAIN EMPIRE UNIFIED",NA,NA,NA,NA
"MOUNTAIN EMPIRE HIGH","MOUNTAIN EMPIRE HIGH","MOUNTAIN EMPIRE UNIFIED",NA,NA,NA,NA
"MOUNTAIN EMPIRE HIGH","MOUNTAIN EMPIRE HIGH","MOUNTAIN EMPIRE UNIFIED",NA,NA,NA,NA
"MOUNTAIN EMPIRE HIGH","MOUNTAIN EMPIRE HIGH","MOUNTAIN EMPIRE UNIFIED",NA,NA,NA,NA
"MOUNTAIN EMPIRE HIGH","MOUNTAIN EMPIRE HIGH","MOUNTAIN EMPIRE UNIFIED",NA,NA,NA,NA
"MOUNTAIN EMPIRE HIGH","MOUNTAIN EMPIRE HIGH","MOUNTAIN EMPIRE UNIFIED",NA,NA,NA,NA
"MOUNTAIN EMPIRE HIGH","MOUNTAIN EMPIRE HIGH","MOUNTAIN EMPIRE UNIFIED",NA,NA,NA,NA
"MOUNTAIN EMPIRE HIGH","MOUNTAIN EMPIRE HIGH","MOUNTAIN EMPIRE UNIFIED",NA,NA,NA,NA
"MOUNTAIN EMPIRE HIGH","MOUNTAIN EMPIRE HIGH","MOUNTAIN EMPIRE UNIFIED",NA,NA,NA,NA
"MOUNTAIN EMPIRE HIGH","MOUNTAIN EMPIRE HIGH","MOUNTAIN EMPIRE UNIFIED",NA,NA,NA,NA
"MOUNTAIN EMPIRE HIGH","MOUNTAIN EMPIRE HIGH","MOUNTAIN EMPIRE UNIFIED",NA,NA,NA,NA
"MOUNTAIN EMPIRE HIGH","MOUNTAIN EMPIRE HIGH","MOUNTAIN EMPIRE UNIFIED",NA,NA,NA,NA
"MOUNTAIN EMPIRE HIGH","MOUNTAIN EMPIRE HIGH","MOUNTAIN EMPIRE UNIFIED",NA,NA,NA,NA
"MOUNTAIN EMPIRE HIGH","MOUNTAIN EMPIRE HIGH","MOUNTAIN EMPIRE UNIFIED",NA,NA,NA,NA
"MOUNTAIN EMPIRE HIGH","MOUNTAIN EMPIRE HIGH","MOUNTAIN EMPIRE UNIFIED",NA,NA,NA,NA
"MOUNTAIN EMPIRE HIGH","MOUNTAIN EMPIRE HIGH","MOUNTAIN EMPIRE UNIFIED",NA,NA,NA,NA
"MOUNTAIN EMPIRE HIGH","MOUNTAIN EMPIRE HIGH","MOUNTAIN EMPIRE UNIFIED",NA,NA,NA,NA
"MOUNTAIN EMPIRE HIGH","MOUNTAIN EMPIRE HIGH","MOUNTAIN EMPIRE UNIFIED",NA,NA,NA,NA
"MOUNTAIN EMPIRE HIGH","MOUNTAIN EMPIRE HIGH","MOUNTAIN EMPIRE UNIFIED",NA,NA,NA,NA
"MOUNTAIN EMPIRE HIGH","MOUNTAIN EMPIRE HIGH","MOUNTAIN EMPIRE UNIFIED",NA,NA,NA,NA
"MOUNTAIN EMPIRE HIGH","MOUNTAIN EMPIRE HIGH","MOUNTAIN EMPIRE UNIFIED",NA,NA,NA,NA
"MOUNTAIN EMPIRE HIGH","MOUNTAIN EMPIRE HIGH","MOUNTAIN EMPIRE UNIFIED",NA,NA,NA,NA
"MOUNTAIN EMPIRE HIGH","MOUNTAIN EMPIRE HIGH","MOUNTAIN EMPIRE UNIFIED",NA,NA,NA,NA
"MOUNTAIN EMPIRE HIGH","MOUNTAIN EMPIRE HIGH","MOUNTAIN EMPIRE UNIFIED",NA,NA,NA,NA
"MOUNTAIN EMPIRE HIGH","MOUNTAIN EMPIRE HIGH","MOUNTAIN EMPIRE UNIFIED",NA,NA,NA,NA
"MOUNTAIN EMPIRE HIGH","MOUNTAIN EMPIRE HIGH","MOUNTAIN EMPIRE UNIFIED",NA,NA,NA,NA
"MOUNTAIN EMPIRE HIGH","MOUNTAIN EMPIRE HIGH","MOUNTAIN EMPIRE UNIFIED",NA,NA,NA,NA
"MOUNTAIN EMPIRE HIGH","MOUNTAIN EMPIRE HIGH","MOUNTAIN EMPIRE UNIFIED",NA,NA,NA,NA
"MOUNTAIN EMPIRE HIGH","MOUNTAIN EMPIRE HIGH","MOUNTAIN EMPIRE UNIFIED",NA,NA,NA,NA
"MOUNTAIN EMPIRE HIGH","MOUNTAIN EMPIRE HIGH","MOUNTAIN EMPIRE UNIFIED",NA,NA,NA,NA
"MOUNTAIN EMPIRE HIGH","MOUNTAIN EMPIRE HIGH","MOUNTAIN EMPIRE UNIFIED",NA,NA,NA,NA
"MOUNTAIN EMPIRE HIGH","MOUNTAIN EMPIRE HIGH","MOUNTAIN EMPIRE UNIFIED",NA,NA,NA,NA
"MOUNTAIN EMPIRE HIGH","MOUNTAIN EMPIRE HIGH","MOUNTAIN EMPIRE UNIFIED",NA,NA,NA,NA
"RAMONA COMMUNITY","RAMONA COMMUNITY","RAMONA CITY UNIFIED",NA,NA,NA,NA
"RAMONA COMMUNITY","RAMONA COMMUNITY","RAMONA CITY UNIFIED",NA,NA,NA,NA
"RAMONA COMMUNITY","RAMONA COMMUNITY","RAMONA CITY UNIFIED",NA,NA,NA,NA
"RAMONA COMMUNITY","RAMONA COMMUNITY","RAMONA CITY UNIFIED",NA,NA,NA,NA
"RAMONA COMMUNITY","RAMONA COMMUNITY","RAMONA CITY UNIFIED",NA,NA,NA,NA
"RAMONA COMMUNITY","RAMONA COMMUNITY","RAMONA CITY UNIFIED",NA,NA,NA,NA
"RAMONA COMMUNITY","RAMONA COMMUNITY","RAMONA CITY UNIFIED",NA,NA,NA,NA
"RAMONA COMMUNITY","RAMONA COMMUNITY","RAMONA CITY UNIFIED",NA,NA,NA,NA
"RAMONA COMMUNITY","RAMONA COMMUNITY","RAMONA CITY UNIFIED",NA,NA,NA,NA
"RAMONA COMMUNITY","RAMONA COMMUNITY","RAMONA CITY UNIFIED",NA,NA,NA,NA
"RAMONA COMMUNITY","RAMONA COMMUNITY","RAMONA CITY UNIFIED",NA,NA,NA,NA
"INNOVATIONS ACADEMY OF EMPOWERMENT","INNOVATIONS ACADEMY OF EMPOWERMENT","SAN DIEGO COUNTY OFFICE OF EDUCATION",NA,NA,NA,NA
"INNOVATIONS ACADEMY OF EMPOWERMENT","INNOVATIONS ACADEMY OF EMPOWERMENT","SAN DIEGO COUNTY OFFICE OF EDUCATION",NA,NA,NA,NA
"INNOVATIONS ACADEMY OF EMPOWERMENT","INNOVATIONS ACADEMY OF EMPOWERMENT","SAN DIEGO COUNTY OFFICE OF EDUCATION",NA,NA,NA,NA
"INNOVATIONS ACADEMY OF EMPOWERMENT","INNOVATIONS ACADEMY OF EMPOWERMENT","SAN DIEGO COUNTY OFFICE OF EDUCATION",NA,NA,NA,NA
"INNOVATIONS ACADEMY OF EMPOWERMENT","INNOVATIONS ACADEMY OF EMPOWERMENT","SAN DIEGO COUNTY OFFICE OF EDUCATION",NA,NA,NA,NA
"INNOVATIONS ACADEMY OF EMPOWERMENT","INNOVATIONS ACADEMY OF EMPOWERMENT","SAN DIEGO COUNTY OFFICE OF EDUCATION",NA,NA,NA,NA
"INNOVATIONS ACADEMY OF EMPOWERMENT","INNOVATIONS ACADEMY OF EMPOWERMENT","SAN DIEGO COUNTY OFFICE OF EDUCATION",NA,NA,NA,NA
"INNOVATIONS ACADEMY OF EMPOWERMENT","INNOVATIONS ACADEMY OF EMPOWERMENT","SAN DIEGO COUNTY OFFICE OF EDUCATION",NA,NA,NA,NA
"INNOVATIONS ACADEMY OF EMPOWERMENT","INNOVATIONS ACADEMY OF EMPOWERMENT","SAN DIEGO COUNTY OFFICE OF EDUCATION",NA,NA,NA,NA
"INNOVATIONS ACADEMY OF EMPOWERMENT","INNOVATIONS ACADEMY OF EMPOWERMENT","SAN DIEGO COUNTY OFFICE OF EDUCATION",NA,NA,NA,NA
"INNOVATIONS ACADEMY OF EMPOWERMENT","INNOVATIONS ACADEMY OF EMPOWERMENT","SAN DIEGO COUNTY OFFICE OF EDUCATION",NA,NA,NA,NA
"INNOVATIONS ACADEMY OF EMPOWERMENT","INNOVATIONS ACADEMY OF EMPOWERMENT","SAN DIEGO COUNTY OFFICE OF EDUCATION",NA,NA,NA,NA
"INNOVATIONS ACADEMY OF EMPOWERMENT","INNOVATIONS ACADEMY OF EMPOWERMENT","SAN DIEGO COUNTY OFFICE OF EDUCATION",NA,NA,NA,NA
"INNOVATIONS ACADEMY OF EMPOWERMENT","INNOVATIONS ACADEMY OF EMPOWERMENT","SAN DIEGO COUNTY OFFICE OF EDUCATION",NA,NA,NA,NA
"INNOVATIONS ACADEMY OF EMPOWERMENT","INNOVATIONS ACADEMY OF EMPOWERMENT","SAN DIEGO COUNTY OFFICE OF EDUCATION",NA,NA,NA,NA
"INNOVATIONS ACADEMY OF EMPOWERMENT","INNOVATIONS ACADEMY OF EMPOWERMENT","SAN DIEGO COUNTY OFFICE OF EDUCATION",NA,NA,NA,NA
"INNOVATIONS ACADEMY OF EMPOWERMENT","INNOVATIONS ACADEMY OF EMPOWERMENT","SAN DIEGO COUNTY OFFICE OF EDUCATION",NA,NA,NA,NA
"INNOVATIONS ACADEMY OF EMPOWERMENT","INNOVATIONS ACADEMY OF EMPOWERMENT","SAN DIEGO COUNTY OFFICE OF EDUCATION",NA,NA,NA,NA
"INNOVATIONS ACADEMY OF EMPOWERMENT","INNOVATIONS ACADEMY OF EMPOWERMENT","SAN DIEGO COUNTY OFFICE OF EDUCATION",NA,NA,NA,NA
"INNOVATIONS ACADEMY OF EMPOWERMENT","INNOVATIONS ACADEMY OF EMPOWERMENT","SAN DIEGO COUNTY OFFICE OF EDUCATION",NA,NA,NA,NA
"INNOVATIONS ACADEMY OF EMPOWERMENT","INNOVATIONS ACADEMY OF EMPOWERMENT","SAN DIEGO COUNTY OFFICE OF EDUCATION",NA,NA,NA,NA
"INNOVATIONS ACADEMY OF EMPOWERMENT","INNOVATIONS ACADEMY OF EMPOWERMENT","SAN DIEGO COUNTY OFFICE OF EDUCATION",NA,NA,NA,NA
"INNOVATIONS ACADEMY OF EMPOWERMENT","INNOVATIONS ACADEMY OF EMPOWERMENT","SAN DIEGO COUNTY OFFICE OF EDUCATION",NA,NA,NA,NA
"INNOVATIONS ACADEMY OF EMPOWERMENT","INNOVATIONS ACADEMY OF EMPOWERMENT","SAN DIEGO COUNTY OFFICE OF EDUCATION",NA,NA,NA,NA
"ALBA-ANNEX","ALBA-ANNEX","SAN DIEGO UNIFIED",NA,NA,NA,NA
"ALBA-ANNEX","ALBA-ANNEX","SAN DIEGO UNIFIED",NA,NA,NA,NA
"ALBA-ANNEX","ALBA-ANNEX","SAN DIEGO UNIFIED",NA,NA,NA,NA
"ALBA-ANNEX","ALBA-ANNEX","SAN DIEGO UNIFIED",NA,NA,NA,NA
"ALBA-ANNEX","ALBA-ANNEX","SAN DIEGO UNIFIED",NA,NA,NA,NA
"ALBA-ANNEX","ALBA-ANNEX","SAN DIEGO UNIFIED",NA,NA,NA,NA
"ALBA-ANNEX","ALBA-ANNEX","SAN DIEGO UNIFIED",NA,NA,NA,NA
"ALBA-ANNEX","ALBA-ANNEX","SAN DIEGO UNIFIED",NA,NA,NA,NA
"ALBA-ANNEX","ALBA-ANNEX","SAN DIEGO UNIFIED",NA,NA,NA,NA
"ALBA-ANNEX","ALBA-ANNEX","SAN DIEGO UNIFIED",NA,NA,NA,NA
"ALBA-ANNEX","ALBA-ANNEX","SAN DIEGO UNIFIED",NA,NA,NA,NA
"ALBA-ANNEX","ALBA-ANNEX","SAN DIEGO UNIFIED",NA,NA,NA,NA
"ALBA-ANNEX","ALBA-ANNEX","SAN DIEGO UNIFIED",NA,NA,NA,NA
"ALBA-ANNEX","ALBA-ANNEX","SAN DIEGO UNIFIED",NA,NA,NA,NA
"ALBA-ANNEX","ALBA-ANNEX","SAN DIEGO UNIFIED",NA,NA,NA,NA
"ALBA-ANNEX","ALBA-ANNEX","SAN DIEGO UNIFIED",NA,NA,NA,NA
"ALBA-ANNEX","ALBA-ANNEX","SAN DIEGO UNIFIED",NA,NA,NA,NA
"ALBA-ANNEX","ALBA-ANNEX","SAN DIEGO UNIFIED",NA,NA,NA,NA
"ALBA-ANNEX","ALBA-ANNEX","SAN DIEGO UNIFIED",NA,NA,NA,NA
"ALBA-ANNEX","ALBA-ANNEX","SAN DIEGO UNIFIED",NA,NA,NA,NA
"ALBA-ANNEX","ALBA-ANNEX","SAN DIEGO UNIFIED",NA,NA,NA,NA
"ALBA-ANNEX","ALBA-ANNEX","SAN DIEGO UNIFIED",NA,NA,NA,NA
"ALBERT EINSTEIN ACADEMY CHARTER MIDDLE","ALBERT EINSTEIN ACADEMY CHARTER MIDDLE","SAN DIEGO UNIFIED",NA,NA,NA,NA
"ALBERT EINSTEIN ACADEMY CHARTER MIDDLE","ALBERT EINSTEIN ACADEMY CHARTER MIDDLE","SAN DIEGO UNIFIED",NA,NA,NA,NA
"ALBERT EINSTEIN ACADEMY CHARTER MIDDLE","ALBERT EINSTEIN ACADEMY CHARTER MIDDLE","SAN DIEGO UNIFIED",NA,NA,NA,NA
"ALBERT EINSTEIN ACADEMY CHARTER MIDDLE","ALBERT EINSTEIN ACADEMY CHARTER MIDDLE","SAN DIEGO UNIFIED",NA,NA,NA,NA
"ALBERT EINSTEIN ACADEMY CHARTER MIDDLE","ALBERT EINSTEIN ACADEMY CHARTER MIDDLE","SAN DIEGO UNIFIED",NA,NA,NA,NA
"ALBERT EINSTEIN ACADEMY CHARTER MIDDLE","ALBERT EINSTEIN ACADEMY CHARTER MIDDLE","SAN DIEGO UNIFIED",NA,NA,NA,NA
"ALBERT EINSTEIN ACADEMY CHARTER MIDDLE","ALBERT EINSTEIN ACADEMY CHARTER MIDDLE","SAN DIEGO UNIFIED",NA,NA,NA,NA
"ALBERT EINSTEIN ACADEMY CHARTER MIDDLE","ALBERT EINSTEIN ACADEMY CHARTER MIDDLE","SAN DIEGO UNIFIED",NA,NA,NA,NA
"ALBERT EINSTEIN ACADEMY CHARTER MIDDLE","ALBERT EINSTEIN ACADEMY CHARTER MIDDLE","SAN DIEGO UNIFIED",NA,NA,NA,NA
"ALBERT EINSTEIN ACADEMY CHARTER MIDDLE","ALBERT EINSTEIN ACADEMY CHARTER MIDDLE","SAN DIEGO UNIFIED",NA,NA,NA,NA
"ALBERT EINSTEIN ACADEMY CHARTER MIDDLE","ALBERT EINSTEIN ACADEMY CHARTER MIDDLE","SAN DIEGO UNIFIED",NA,NA,NA,NA
"ALBERT EINSTEIN ACADEMY CHARTER MIDDLE","ALBERT EINSTEIN ACADEMY CHARTER MIDDLE","SAN DIEGO UNIFIED",NA,NA,NA,NA
"ALBERT EINSTEIN ACADEMY CHARTER MIDDLE","ALBERT EINSTEIN ACADEMY CHARTER MIDDLE","SAN DIEGO UNIFIED",NA,NA,NA,NA
"ALBERT EINSTEIN ACADEMY CHARTER MIDDLE","ALBERT EINSTEIN ACADEMY CHARTER MIDDLE","SAN DIEGO UNIFIED",NA,NA,NA,NA
"ALBERT EINSTEIN ACADEMY CHARTER MIDDLE","ALBERT EINSTEIN ACADEMY CHARTER MIDDLE","SAN DIEGO UNIFIED",NA,NA,NA,NA
"ALBERT EINSTEIN ACADEMY CHARTER MIDDLE","ALBERT EINSTEIN ACADEMY CHARTER MIDDLE","SAN DIEGO UNIFIED",NA,NA,NA,NA
"ALBERT EINSTEIN ACADEMY CHARTER MIDDLE","ALBERT EINSTEIN ACADEMY CHARTER MIDDLE","SAN DIEGO UNIFIED",NA,NA,NA,NA
"ALBERT EINSTEIN ACADEMY CHARTER MIDDLE","ALBERT EINSTEIN ACADEMY CHARTER MIDDLE","SAN DIEGO UNIFIED",NA,NA,NA,NA
"ALBERT EINSTEIN ACADEMY CHARTER MIDDLE","ALBERT EINSTEIN ACADEMY CHARTER MIDDLE","SAN DIEGO UNIFIED",NA,NA,NA,NA
"ALBERT EINSTEIN ACADEMY CHARTER MIDDLE","ALBERT EINSTEIN ACADEMY CHARTER MIDDLE","SAN DIEGO UNIFIED",NA,NA,NA,NA
"ALBERT EINSTEIN ACADEMY CHARTER MIDDLE","ALBERT EINSTEIN ACADEMY CHARTER MIDDLE","SAN DIEGO UNIFIED",NA,NA,NA,NA
"ALBERT EINSTEIN ACADEMY CHARTER MIDDLE","ALBERT EINSTEIN ACADEMY CHARTER MIDDLE","SAN DIEGO UNIFIED",NA,NA,NA,NA
"AMERICA'S FINEST CHARTER","AMERICA'S FINEST CHARTER","SAN DIEGO UNIFIED",NA,NA,NA,NA
"AMERICA'S FINEST CHARTER","AMERICA'S FINEST CHARTER","SAN DIEGO UNIFIED",NA,NA,NA,NA
"AMERICA'S FINEST CHARTER","AMERICA'S FINEST CHARTER","SAN DIEGO UNIFIED",NA,NA,NA,NA
"AMERICA'S FINEST CHARTER","AMERICA'S FINEST CHARTER","SAN DIEGO UNIFIED",NA,NA,NA,NA
"AMERICA'S FINEST CHARTER","AMERICA'S FINEST CHARTER","SAN DIEGO UNIFIED",NA,NA,NA,NA
"AMERICA'S FINEST CHARTER","AMERICA'S FINEST CHARTER","SAN DIEGO UNIFIED",NA,NA,NA,NA
"AMERICA'S FINEST CHARTER","AMERICA'S FINEST CHARTER","SAN DIEGO UNIFIED",NA,NA,NA,NA
"AMERICA'S FINEST CHARTER","AMERICA'S FINEST CHARTER","SAN DIEGO UNIFIED",NA,NA,NA,NA
"AMERICA'S FINEST CHARTER","AMERICA'S FINEST CHARTER","SAN DIEGO UNIFIED",NA,NA,NA,NA
"AMERICA'S FINEST CHARTER","AMERICA'S FINEST CHARTER","SAN DIEGO UNIFIED",NA,NA,NA,NA
"AMERICA'S FINEST CHARTER","AMERICA'S FINEST CHARTER","SAN DIEGO UNIFIED",NA,NA,NA,NA
"AMERICA'S FINEST CHARTER","AMERICA'S FINEST CHARTER","SAN DIEGO UNIFIED",NA,NA,NA,NA
"AMERICA'S FINEST CHARTER","AMERICA'S FINEST CHARTER","SAN DIEGO UNIFIED",NA,NA,NA,NA
"AMERICA'S FINEST CHARTER","AMERICA'S FINEST CHARTER","SAN DIEGO UNIFIED",NA,NA,NA,NA
"AMERICA'S FINEST CHARTER","AMERICA'S FINEST CHARTER","SAN DIEGO UNIFIED",NA,NA,NA,NA
"AMERICA'S FINEST CHARTER","AMERICA'S FINEST CHARTER","SAN DIEGO UNIFIED",NA,NA,NA,NA
"AMERICA'S FINEST CHARTER","AMERICA'S FINEST CHARTER","SAN DIEGO UNIFIED",NA,NA,NA,NA
"AMERICA'S FINEST CHARTER","AMERICA'S FINEST CHARTER","SAN DIEGO UNIFIED",NA,NA,NA,NA
"AMERICA'S FINEST CHARTER","AMERICA'S FINEST CHARTER","SAN DIEGO UNIFIED",NA,NA,NA,NA
"AMERICA'S FINEST CHARTER","AMERICA'S FINEST CHARTER","SAN DIEGO UNIFIED",NA,NA,NA,NA
"AMERICA'S FINEST CHARTER","AMERICA'S FINEST CHARTER","SAN DIEGO UNIFIED",NA,NA,NA,NA
"AMERICA'S FINEST CHARTER","AMERICA'S FINEST CHARTER","SAN DIEGO UNIFIED",NA,NA,NA,NA
"AMERICA'S FINEST CHARTER","AMERICA'S FINEST CHARTER","SAN DIEGO UNIFIED",NA,NA,NA,NA
"AMERICA'S FINEST CHARTER","AMERICA'S FINEST CHARTER","SAN DIEGO UNIFIED",NA,NA,NA,NA
"AMERICA'S FINEST CHARTER","AMERICA'S FINEST CHARTER","SAN DIEGO UNIFIED",NA,NA,NA,NA
"AMERICA'S FINEST CHARTER","AMERICA'S FINEST CHARTER","SAN DIEGO UNIFIED",NA,NA,NA,NA
"AMERICA'S FINEST CHARTER","AMERICA'S FINEST CHARTER","SAN DIEGO UNIFIED",NA,NA,NA,NA
"AMERICA'S FINEST CHARTER","AMERICA'S FINEST CHARTER","SAN DIEGO UNIFIED",NA,NA,NA,NA
"AMERICA'S FINEST CHARTER","AMERICA'S FINEST CHARTER","SAN DIEGO UNIFIED",NA,NA,NA,NA
"AMERICA'S FINEST CHARTER","AMERICA'S FINEST CHARTER","SAN DIEGO UNIFIED",NA,NA,NA,NA
"AMERICA'S FINEST CHARTER","AMERICA'S FINEST CHARTER","SAN DIEGO UNIFIED",NA,NA,NA,NA
"AMERICA'S FINEST CHARTER","AMERICA'S FINEST CHARTER","SAN DIEGO UNIFIED",NA,NA,NA,NA
"ASELTINE SCHOOL","ASELTINE SCHOOL","SAN DIEGO UNIFIED",NA,NA,NA,NA
"ASELTINE SCHOOL","ASELTINE SCHOOL","SAN DIEGO UNIFIED",NA,NA,NA,NA
"ASELTINE SCHOOL","ASELTINE SCHOOL","SAN DIEGO UNIFIED",NA,NA,NA,NA
"ASELTINE SCHOOL","ASELTINE SCHOOL","SAN DIEGO UNIFIED",NA,NA,NA,NA
"ASELTINE SCHOOL","ASELTINE SCHOOL","SAN DIEGO UNIFIED",NA,NA,NA,NA
"ASELTINE SCHOOL","ASELTINE SCHOOL","SAN DIEGO UNIFIED",NA,NA,NA,NA
"ASELTINE SCHOOL","ASELTINE SCHOOL","SAN DIEGO UNIFIED",NA,NA,NA,NA
"ASELTINE SCHOOL","ASELTINE SCHOOL","SAN DIEGO UNIFIED",NA,NA,NA,NA
"ASELTINE SCHOOL","ASELTINE SCHOOL","SAN DIEGO UNIFIED",NA,NA,NA,NA
"ASELTINE SCHOOL","ASELTINE SCHOOL","SAN DIEGO UNIFIED",NA,NA,NA,NA
"ASELTINE SCHOOL","ASELTINE SCHOOL","SAN DIEGO UNIFIED",NA,NA,NA,NA
"ASELTINE SCHOOL","ASELTINE SCHOOL","SAN DIEGO UNIFIED",NA,NA,NA,NA
"ASELTINE SCHOOL","ASELTINE SCHOOL","SAN DIEGO UNIFIED",NA,NA,NA,NA
"ASELTINE SCHOOL","ASELTINE SCHOOL","SAN DIEGO UNIFIED",NA,NA,NA,NA
"ASELTINE SCHOOL","ASELTINE SCHOOL","SAN DIEGO UNIFIED",NA,NA,NA,NA
"ASELTINE SCHOOL","ASELTINE SCHOOL","SAN DIEGO UNIFIED",NA,NA,NA,NA
"ASELTINE SCHOOL","ASELTINE SCHOOL","SAN DIEGO UNIFIED",NA,NA,NA,NA
"ASELTINE SCHOOL","ASELTINE SCHOOL","SAN DIEGO UNIFIED",NA,NA,NA,NA
"ASELTINE SCHOOL","ASELTINE SCHOOL","SAN DIEGO UNIFIED",NA,NA,NA,NA
"ASELTINE SCHOOL","ASELTINE SCHOOL","SAN DIEGO UNIFIED",NA,NA,NA,NA
"ASELTINE SCHOOL","ASELTINE SCHOOL","SAN DIEGO UNIFIED",NA,NA,NA,NA
"ASELTINE SCHOOL","ASELTINE SCHOOL","SAN DIEGO UNIFIED",NA,NA,NA,NA
"ASELTINE SCHOOL","ASELTINE SCHOOL","SAN DIEGO UNIFIED",NA,NA,NA,NA
"ASELTINE SCHOOL","ASELTINE SCHOOL","SAN DIEGO UNIFIED",NA,NA,NA,NA
"BANDINI ELEMENTARY","BANDINI ELEMENTARY","SAN DIEGO UNIFIED",NA,NA,NA,NA
"BANDINI ELEMENTARY","BANDINI ELEMENTARY","SAN DIEGO UNIFIED",NA,NA,NA,NA
"BANDINI ELEMENTARY","BANDINI ELEMENTARY","SAN DIEGO UNIFIED",NA,NA,NA,NA
"BANDINI ELEMENTARY","BANDINI ELEMENTARY","SAN DIEGO UNIFIED",NA,NA,NA,NA
"BANDINI ELEMENTARY","BANDINI ELEMENTARY","SAN DIEGO UNIFIED",NA,NA,NA,NA
"BANDINI ELEMENTARY","BANDINI ELEMENTARY","SAN DIEGO UNIFIED",NA,NA,NA,NA
"BANDINI ELEMENTARY","BANDINI ELEMENTARY","SAN DIEGO UNIFIED",NA,NA,NA,NA
"BANDINI ELEMENTARY","BANDINI ELEMENTARY","SAN DIEGO UNIFIED",NA,NA,NA,NA
"BANDINI ELEMENTARY","BANDINI ELEMENTARY","SAN DIEGO UNIFIED",NA,NA,NA,NA
