"county","fnsreportdate","fnssubtype","programcode","programgroupyear","sponsorname","sponsortype","mealgroupcode","mealtypecode","siteqty","daysservedqty","mlsservedfree","mlsservedredc","mlsservedpaid","mlsservedtotal","mlsservedfinal","avgdailymeals","avgdailypartic","academicyear"
"SAN DIEGO",2015-07-01,"Summer Food Service Program (FNS418)","SFSP",2015,"BOYS & GIRLS CLUB OF GREATER SAN DIEGO","PRIVATENONPROFIT","SFSP_SNACK_PM","SFSP_SNACK_PM_VENDED",8,22,15862,0,0,15862,15862,721,798,"2015-2016"
"SAN DIEGO",2015-07-01,"Summer Food Service Program (FNS418)","SFSP",2015,"VISTA, CITY OF","GOVERMENT","SFSP_BREAKFAST","SFSP_BREAKFAST_SELFPREP",1,23,1628,0,0,1628,1628,70.7826,70,"2015-2016"
"SAN DIEGO",2015-07-01,"Summer Food Service Program (FNS418)","SFSP",2015,"VISTA, CITY OF","GOVERMENT","SFSP_LUNCH","SFSP_LUNCH_SELFPREP",1,23,2070,0,0,2070,2070,90,89,"2015-2016"
"SAN DIEGO",2015-07-01,"Summer Food Service Program (FNS418)","SFSP",2015,"CSU SAN DIEGO (BEST)","CAMP","SFSP_BREAKFAST","SFSP_BREAKFAST_VENDED",1,26,619,0,0,619,619,23.8077,24,"2015-2016"
"SAN DIEGO",2015-07-01,"Summer Food Service Program (FNS418)","SFSP",2015,"CSU SAN DIEGO (BEST)","CAMP","SFSP_LUNCH","SFSP_LUNCH_VENDED",1,26,1569,0,0,1569,1569,60.3462,61,"2015-2016"
"SAN DIEGO",2015-07-01,"Summer Food Service Program (FNS418)","SFSP",2015,"CSU SAN DIEGO (BEST)","CAMP","SFSP_SUPPER","SFSP_SUPPER_VENDED",1,27,930,0,0,930,930,34.4444,35,"2015-2016"
"SAN DIEGO",2015-07-01,"Summer Food Service Program (FNS418)","SFSP",2015,"UNIVERSITY OF SAN DIEGO TRIO UPWARD BOUND","PRIVATENONPROFIT","SFSP_BREAKFAST","SFSP_BREAKFAST_VENDED",1,23,820,0,0,820,820,35.6522,36,"2015-2016"
"SAN DIEGO",2015-07-01,"Summer Food Service Program (FNS418)","SFSP",2015,"UNIVERSITY OF SAN DIEGO TRIO UPWARD BOUND","PRIVATENONPROFIT","SFSP_LUNCH","SFSP_LUNCH_VENDED",1,24,852,0,0,852,852,35.5,36,"2015-2016"
"SAN DIEGO",2015-07-01,"Summer Food Service Program (FNS418)","SFSP",2015,"UNIVERSITY OF SAN DIEGO TRIO UPWARD BOUND","PRIVATENONPROFIT","SFSP_SUPPER","SFSP_SUPPER_VENDED",1,18,669,0,0,669,669,37.1667,38,"2015-2016"
"SAN DIEGO",2015-07-01,"Summer Food Service Program (FNS418)","SFSP",2015,"SALVATION ARMY-SAN DIEGO A CALIFORNIA CORPORATION","CAMP","SFSP_BREAKFAST","SFSP_BREAKFAST_SELFPREP",1,23,1906,0,0,1906,1906,82.8696,83,"2015-2016"
"SAN DIEGO",2015-07-01,"Summer Food Service Program (FNS418)","SFSP",2015,"SALVATION ARMY-SAN DIEGO A CALIFORNIA CORPORATION","CAMP","SFSP_LUNCH","SFSP_LUNCH_SELFPREP",2,23,10348,0,0,10348,10348,449.913,450,"2015-2016"
"SAN DIEGO",2015-07-01,"Summer Food Service Program (FNS418)","SFSP",2015,"SALVATION ARMY-SAN DIEGO A CALIFORNIA CORPORATION","CAMP","SFSP_SUPPER","SFSP_SUPPER_SELFPREP",1,23,1914,0,0,1914,1914,83.2174,84,"2015-2016"
"SAN DIEGO",2015-09-01,"Summer Food Service Program (FNS418)","SFSP",2015,"BOYS & GIRLS CLUB OF GREATER SAN DIEGO","PRIVATENONPROFIT","SFSP_LUNCH","SFSP_LUNCH_VENDED",4,4,1074,0,0,1074,1074,268.5,268,"2015-2016"
"SAN DIEGO",2015-09-01,"Summer Food Service Program (FNS418)","SFSP",2015,"SALVATION ARMY-SAN DIEGO A CALIFORNIA CORPORATION","CAMP","SFSP_LUNCH","SFSP_LUNCH_SELFPREP",1,4,613,0,0,613,613,153.25,154,"2015-2016"
"SAN DIEGO",2015-08-01,"Summer Food Service Program (FNS418)","SFSP",2015,"CSU SAN DIEGO (BEST)","CAMP","SFSP_BREAKFAST","SFSP_BREAKFAST_VENDED",1,7,109,0,0,109,109,15.5714,16,"2015-2016"
"SAN DIEGO",2015-08-01,"Summer Food Service Program (FNS418)","SFSP",2015,"CSU SAN DIEGO (BEST)","CAMP","SFSP_LUNCH","SFSP_LUNCH_VENDED",1,7,404,0,0,404,404,57.7143,58,"2015-2016"
"SAN DIEGO",2015-08-01,"Summer Food Service Program (FNS418)","SFSP",2015,"CSU SAN DIEGO (BEST)","CAMP","SFSP_SUPPER","SFSP_SUPPER_VENDED",1,6,138,0,0,138,138,23,23,"2015-2016"
"SAN DIEGO",2015-08-01,"Summer Food Service Program (FNS418)","SFSP",2015,"BOYS & GIRLS CLUB OF GREATER SAN DIEGO","PRIVATENONPROFIT","SFSP_LUNCH","SFSP_LUNCH_VENDED",6,21,8246,0,0,8246,8246,392.6667,391,"2015-2016"
"SAN DIEGO",2015-08-01,"Summer Food Service Program (FNS418)","SFSP",2015,"BOYS & GIRLS CLUB OF GREATER SAN DIEGO","PRIVATENONPROFIT","SFSP_CCNSP","SFSP_SNACK_CCNSP_SELFPREP",7,21,9898,0,0,9898,9898,471.3333,472,"2015-2016"
"SAN DIEGO",2015-08-01,"Summer Food Service Program (FNS418)","SFSP",2015,"BOYS & GIRLS CLUB OF GREATER SAN DIEGO","PRIVATENONPROFIT","SFSP_SNACK_PM","SFSP_SNACK_PM_SELFPREP",6,21,1152,0,0,1152,1152,54.8571,539,"2015-2016"
"SAN DIEGO",2015-08-01,"Summer Food Service Program (FNS418)","SFSP",2015,"BOYS & GIRLS CLUB OF GREATER SAN DIEGO","PRIVATENONPROFIT","SFSP_SNACK_PM","SFSP_SNACK_PM_VENDED",6,21,10195,0,0,10195,10195,485.4762,539,"2015-2016"
"SAN DIEGO",2015-08-01,"Summer Food Service Program (FNS418)","SFSP",2015,"UNIVERSITY OF SAN DIEGO TRIO UPWARD BOUND","PRIVATENONPROFIT","SFSP_BREAKFAST","SFSP_BREAKFAST_VENDED",1,6,53,0,0,53,53,8.8333,9,"2015-2016"
"SAN DIEGO",2015-08-01,"Summer Food Service Program (FNS418)","SFSP",2015,"UNIVERSITY OF SAN DIEGO TRIO UPWARD BOUND","PRIVATENONPROFIT","SFSP_LUNCH","SFSP_LUNCH_VENDED",1,4,123,0,0,123,123,30.75,31,"2015-2016"
"SAN DIEGO",2015-08-01,"Summer Food Service Program (FNS418)","SFSP",2015,"UNIVERSITY OF SAN DIEGO TRIO UPWARD BOUND","PRIVATENONPROFIT","SFSP_SUPPER","SFSP_SUPPER_VENDED",1,5,145,0,0,145,145,29,29,"2015-2016"
"SAN DIEGO",2015-08-01,"Summer Food Service Program (FNS418)","SFSP",2015,"VISTA, CITY OF","GOVERMENT","SFSP_BREAKFAST","SFSP_BREAKFAST_SELFPREP",1,10,641,0,0,641,641,64.1,63,"2015-2016"
"SAN DIEGO",2015-08-01,"Summer Food Service Program (FNS418)","SFSP",2015,"VISTA, CITY OF","GOVERMENT","SFSP_LUNCH","SFSP_LUNCH_SELFPREP",1,10,784,0,0,784,784,78.4,77,"2015-2016"
"SAN DIEGO",2015-08-01,"Summer Food Service Program (FNS418)","SFSP",2015,"SALVATION ARMY-SAN DIEGO A CALIFORNIA CORPORATION","CAMP","SFSP_BREAKFAST","SFSP_BREAKFAST_SELFPREP",1,1,128,0,0,128,128,128,128,"2015-2016"
"SAN DIEGO",2015-08-01,"Summer Food Service Program (FNS418)","SFSP",2015,"SALVATION ARMY-SAN DIEGO A CALIFORNIA CORPORATION","CAMP","SFSP_LUNCH","SFSP_LUNCH_SELFPREP",2,22,6261,0,0,6261,6261,284.5909,285,"2015-2016"
"SAN DIEGO",2015-08-01,"Summer Food Service Program (FNS418)","SFSP",2015,"SALVATION ARMY-SAN DIEGO A CALIFORNIA CORPORATION","CAMP","SFSP_SUPPER","SFSP_SUPPER_SELFPREP",1,1,128,0,0,128,128,128,128,"2015-2016"
"SAN DIEGO",2015-08-01,"Summer Food Service Program (FNS418)","SFSP",2015,"FEEDING AMERICA SAN DIEGO","PRIVATENONPROFIT","SFSP_LUNCH","SFSP_LUNCH_SELFPREP",7,31,610,0,0,610,610,19.6774,129,"2015-2016"
"SAN DIEGO",2015-08-01,"Summer Food Service Program (FNS418)","SFSP",2015,"FEEDING AMERICA SAN DIEGO","PRIVATENONPROFIT","SFSP_LUNCH","SFSP_LUNCH_VENDED",7,31,3441,0,0,3441,3441,111,129,"2015-2016"
"SAN DIEGO",2015-08-01,"Summer Food Service Program (FNS418)","SFSP",2015,"FEEDING AMERICA SAN DIEGO","PRIVATENONPROFIT","SFSP_SNACK_PM","SFSP_SNACK_PM_SELFPREP",3,31,129,0,0,129,129,4.1613,92,"2015-2016"
"SAN DIEGO",2015-08-01,"Summer Food Service Program (FNS418)","SFSP",2015,"FEEDING AMERICA SAN DIEGO","PRIVATENONPROFIT","SFSP_SNACK_PM","SFSP_SNACK_PM_VENDED",3,31,2751,0,0,2751,2751,88.7419,92,"2015-2016"
"SAN DIEGO",2015-08-01,"Summer Food Service Program (FNS418)","SFSP",2015,"NAVY REGION SOUTHWEST, CHILD AND YOUTH PROGRAMS","GOVERMENT","SFSP_BREAKFAST","SFSP_BREAKFAST_SELFPREP",3,16,1200,0,0,1200,1200,75,75,"2015-2016"
"SAN DIEGO",2015-08-01,"Summer Food Service Program (FNS418)","SFSP",2015,"NAVY REGION SOUTHWEST, CHILD AND YOUTH PROGRAMS","GOVERMENT","SFSP_LUNCH","SFSP_LUNCH_SELFPREP",3,16,1442,0,0,1442,1442,90.125,91,"2015-2016"
"SAN DIEGO",2015-08-01,"Summer Food Service Program (FNS418)","SFSP",2015,"LA JOLLA BAND OF LUISENO","PRIVATENONPROFIT","SFSP_LUNCH","SFSP_LUNCH_SELFPREP",1,2,59,0,0,59,59,29.5,29,"2015-2016"
"SAN DIEGO",2015-08-01,"Summer Food Service Program (FNS418)","SFSP",2015,"LA JOLLA BAND OF LUISENO","PRIVATENONPROFIT","SFSP_SNACK_AM","SFSP_SNACK_AM_SELFPREP",1,2,54,0,0,54,54,27,27,"2015-2016"
"SAN DIEGO",2015-08-01,"Summer Food Service Program (FNS418)","SFSP",2015,"KAREN ORGANIZATION OF SAN DIEGO","PRIVATENONPROFIT","SFSP_LUNCH","SFSP_LUNCH_VENDED",1,19,633,0,0,633,633,33.3158,34,"2015-2016"
"SAN DIEGO",2015-08-01,"Summer Food Service Program (FNS418)","SFSP",2015,"KAREN ORGANIZATION OF SAN DIEGO","PRIVATENONPROFIT","SFSP_SNACK_PM","SFSP_SNACK_PM_SELFPREP",1,14,313,0,0,313,313,22.3571,23,"2015-2016"
"SAN DIEGO",2015-08-01,"Summer Food Service Program (FNS418)","SFSP",2015,"HEAVEN'S WINDOWS","PRIVATENONPROFIT","SFSP_LUNCH","SFSP_LUNCH_SELFPREP",6,19,517,0,0,517,517,27.2105,30,"2015-2016"
"SAN DIEGO",2015-08-01,"Summer Food Service Program (FNS418)","SFSP",2015,"HEAVEN'S WINDOWS","PRIVATENONPROFIT","SFSP_LUNCH","SFSP_LUNCH_VENDED",6,19,53,0,0,53,53,2.7895,30,"2015-2016"
"SAN DIEGO",2015-08-01,"Summer Food Service Program (FNS418)","SFSP",2015,"HEAVEN'S WINDOWS","PRIVATENONPROFIT","SFSP_SNACK_AM","SFSP_SNACK_AM_SELFPREP",1,1,384,0,0,384,384,384,376,"2015-2016"
"SAN DIEGO",2015-08-01,"Summer Food Service Program (FNS418)","SFSP",2015,"HEAVEN'S WINDOWS","PRIVATENONPROFIT","SFSP_CCNSP","SFSP_SNACK_CCNSP_SELFPREP",2,11,388,0,0,388,388,35.2727,35,"2015-2016"
"SAN DIEGO",2015-08-01,"Summer Food Service Program (FNS418)","SFSP",2015,"HEAVEN'S WINDOWS","PRIVATENONPROFIT","SFSP_SNACK_PM","SFSP_SNACK_PM_SELFPREP",5,6,1063,0,0,1063,1063,177.1667,174,"2015-2016"
"SAN DIEGO",2015-08-01,"Summer Food Service Program (FNS418)","SFSP",2015,"HEAVEN'S WINDOWS","PRIVATENONPROFIT","SFSP_SUPPER","SFSP_SUPPER_SELFPREP",1,6,132,0,0,132,132,22,22,"2015-2016"
"SAN DIEGO",2015-09-01,"Summer Food Service Program (FNS418)","SFSP",2015,"BOYS & GIRLS CLUB OF GREATER SAN DIEGO","PRIVATENONPROFIT","SFSP_CCNSP","SFSP_SNACK_CCNSP_SELFPREP",11,21,25564,0,0,25564,25564,1217.3333,1218,"2015-2016"
"SAN DIEGO",2015-09-01,"Summer Food Service Program (FNS418)","SFSP",2015,"BOYS & GIRLS CLUB OF GREATER SAN DIEGO","PRIVATENONPROFIT","SFSP_SNACK_PM","SFSP_SNACK_PM_VENDED",4,4,1191,0,0,1191,1191,297.75,298,"2015-2016"
"SAN DIEGO",2015-09-01,"Summer Food Service Program (FNS418)","SFSP",2015,"HEAVEN'S WINDOWS","PRIVATENONPROFIT","SFSP_CCNSP","SFSP_SNACK_CCNSP_SELFPREP",5,27,3959,0,0,3959,3959,146.6296,144,"2015-2016"
"SAN DIEGO",2015-06-01,"Summer Food Service Program (FNS418)","SFSP",2015,"SALVATION ARMY-SAN DIEGO A CALIFORNIA CORPORATION","CAMP","SFSP_BREAKFAST","SFSP_BREAKFAST_SELFPREP",1,14,1191,0,0,1191,1191,85.0714,86,"2014-2015"
"SAN DIEGO",2015-06-01,"Summer Food Service Program (FNS418)","SFSP",2015,"SALVATION ARMY-SAN DIEGO A CALIFORNIA CORPORATION","CAMP","SFSP_LUNCH","SFSP_LUNCH_SELFPREP",2,14,4280,0,0,4280,4280,305.7143,306,"2014-2015"
"SAN DIEGO",2015-06-01,"Summer Food Service Program (FNS418)","SFSP",2015,"SALVATION ARMY-SAN DIEGO A CALIFORNIA CORPORATION","CAMP","SFSP_SUPPER","SFSP_SUPPER_SELFPREP",1,14,1192,0,0,1192,1192,85.1429,86,"2014-2015"
"SAN DIEGO",2015-06-01,"Summer Food Service Program (FNS418)","SFSP",2015,"BOYS & GIRLS CLUB OF GREATER SAN DIEGO","PRIVATENONPROFIT","SFSP_LUNCH","SFSP_LUNCH_VENDED",7,17,6679,0,0,6679,6679,392.8824,386,"2014-2015"
"SAN DIEGO",2015-06-01,"Summer Food Service Program (FNS418)","SFSP",2015,"BOYS & GIRLS CLUB OF GREATER SAN DIEGO","PRIVATENONPROFIT","SFSP_CCNSP","SFSP_SNACK_CCNSP_SELFPREP",11,11,10757,0,0,10757,10757,977.9091,978,"2014-2015"
"SAN DIEGO",2015-06-01,"Summer Food Service Program (FNS418)","SFSP",2015,"BOYS & GIRLS CLUB OF GREATER SAN DIEGO","PRIVATENONPROFIT","SFSP_SNACK_PM","SFSP_SNACK_PM_SELFPREP",8,17,1138,0,0,1138,1138,66.9412,597,"2014-2015"
"SAN DIEGO",2015-06-01,"Summer Food Service Program (FNS418)","SFSP",2015,"BOYS & GIRLS CLUB OF GREATER SAN DIEGO","PRIVATENONPROFIT","SFSP_SNACK_PM","SFSP_SNACK_PM_VENDED",8,17,9088,0,0,9088,9088,534.5882,597,"2014-2015"
"SAN DIEGO",2015-06-01,"Summer Food Service Program (FNS418)","SFSP",2015,"VISTA, CITY OF","GOVERMENT","SFSP_BREAKFAST","SFSP_BREAKFAST_SELFPREP",1,17,1372,0,0,1372,1372,80.7059,80,"2014-2015"
"SAN DIEGO",2015-06-01,"Summer Food Service Program (FNS418)","SFSP",2015,"VISTA, CITY OF","GOVERMENT","SFSP_LUNCH","SFSP_LUNCH_SELFPREP",1,17,1630,0,0,1630,1630,95.8824,94,"2014-2015"
"SAN DIEGO",2014-02-01,"Summer Food Service Program (FNS418)","SFSP",2014,"KAREN ORGANIZATION OF SAN DIEGO","PRIVATENONPROFIT","SFSP_CCNSP","SFSP_SNACK_CCNSP_SELFPREP",1,8,137,0,0,137,137,17.125,18,"2013-2014"
"SAN DIEGO",2014-02-01,"Summer Food Service Program (FNS418)","SFSP",2014,"BOYS & GIRLS CLUB OF GREATER SAN DIEGO","PRIVATENONPROFIT","SFSP_CCNSP","SFSP_SNACK_CCNSP_SELFPREP",11,20,23565,0,0,23565,23565,1178.25,1179,"2013-2014"
"SAN DIEGO",2014-06-01,"Summer Food Service Program (FNS418)","SFSP",2014,"VISTA, CITY OF","GOVERMENT","SFSP_BREAKFAST","SFSP_BREAKFAST_SELFPREP",1,16,1159,0,0,1159,1159,72.4375,71,"2013-2014"
"SAN DIEGO",2014-06-01,"Summer Food Service Program (FNS418)","SFSP",2014,"VISTA, CITY OF","GOVERMENT","SFSP_LUNCH","SFSP_LUNCH_SELFPREP",1,16,1345,0,0,1345,1345,84.0625,83,"2013-2014"
"SAN DIEGO",2014-06-01,"Summer Food Service Program (FNS418)","SFSP",2014,"ESCONDIDO UNION HIGH SCHOOL DISTRICT","PUBPRIVSCHOOL","SFSP_LUNCH","SFSP_LUNCH_SELFPREP",11,18,17262,0,0,17262,17262,959,952,"2013-2014"
"SAN DIEGO",2013-10-01,"Summer Food Service Program (FNS418)","SFSP",2014,"BOYS & GIRLS CLUB OF GREATER SAN DIEGO","PRIVATENONPROFIT","SFSP_CCNSP","SFSP_SNACK_CCNSP_SELFPREP",11,23,30169,0,0,30169,30169,1311.6957,1312,"2013-2014"
"SAN DIEGO",2013-10-01,"Summer Food Service Program (FNS418)","SFSP",2014,"A B VINES MINISTRIES","PRIVATENONPROFIT","SFSP_CCNSP","SFSP_SNACK_CCNSP_SELFPREP",8,30,9086,0,0,9086,9086,302.8667,300,"2013-2014"
"SAN DIEGO",2013-10-01,"Summer Food Service Program (FNS418)","SFSP",2014,"KAREN ORGANIZATION OF SAN DIEGO","PRIVATENONPROFIT","SFSP_CCNSP","SFSP_SNACK_CCNSP_SELFPREP",1,6,83,0,0,83,83,13.8333,14,"2013-2014"
"SAN DIEGO",2013-12-01,"Summer Food Service Program (FNS418)","SFSP",2014,"BOYS & GIRLS CLUB OF GREATER SAN DIEGO","PRIVATENONPROFIT","SFSP_CCNSP","SFSP_SNACK_CCNSP_SELFPREP",11,17,19687,0,0,19687,19687,1158.0588,1159,"2013-2014"
"SAN DIEGO",2013-11-01,"Summer Food Service Program (FNS418)","SFSP",2014,"BOYS & GIRLS CLUB OF GREATER SAN DIEGO","PRIVATENONPROFIT","SFSP_CCNSP","SFSP_SNACK_CCNSP_SELFPREP",11,18,21412,0,0,21412,21412,1189.5556,1190,"2013-2014"
"SAN DIEGO",2013-11-01,"Summer Food Service Program (FNS418)","SFSP",2014,"A B VINES MINISTRIES","PRIVATENONPROFIT","SFSP_CCNSP","SFSP_SNACK_CCNSP_SELFPREP",9,29,7882,0,0,7882,7882,271.7931,267,"2013-2014"
"SAN DIEGO",2013-11-01,"Summer Food Service Program (FNS418)","SFSP",2014,"KAREN ORGANIZATION OF SAN DIEGO","PRIVATENONPROFIT","SFSP_CCNSP","SFSP_SNACK_CCNSP_SELFPREP",1,4,47,0,0,47,47,11.75,12,"2013-2014"
"SAN DIEGO",2013-12-01,"Summer Food Service Program (FNS418)","SFSP",2014,"A B VINES MINISTRIES","PRIVATENONPROFIT","SFSP_CCNSP","SFSP_SNACK_CCNSP_SELFPREP",10,24,6883,0,0,6883,6883,286.7917,282,"2013-2014"
"SAN DIEGO",2013-12-01,"Summer Food Service Program (FNS418)","SFSP",2014,"KAREN ORGANIZATION OF SAN DIEGO","PRIVATENONPROFIT","SFSP_CCNSP","SFSP_SNACK_CCNSP_SELFPREP",1,5,84,0,0,84,84,16.8,17,"2013-2014"
"SAN DIEGO",2014-03-01,"Summer Food Service Program (FNS418)","SFSP",2014,"BOYS & GIRLS CLUB OF GREATER SAN DIEGO","PRIVATENONPROFIT","SFSP_CCNSP","SFSP_SNACK_CCNSP_SELFPREP",11,21,26761,0,0,26761,26761,1274.3333,1275,"2013-2014"
"SAN DIEGO",2014-01-01,"Summer Food Service Program (FNS418)","SFSP",2014,"BOYS & GIRLS CLUB OF GREATER SAN DIEGO","PRIVATENONPROFIT","SFSP_CCNSP","SFSP_SNACK_CCNSP_SELFPREP",11,21,24365,0,0,24365,24365,1160.2381,1161,"2013-2014"
"SAN DIEGO",2014-01-01,"Summer Food Service Program (FNS418)","SFSP",2014,"A B VINES MINISTRIES","PRIVATENONPROFIT","SFSP_CCNSP","SFSP_SNACK_CCNSP_SELFPREP",10,29,7831,0,0,7831,7831,270.0345,265,"2013-2014"
"SAN DIEGO",2014-01-01,"Summer Food Service Program (FNS418)","SFSP",2014,"KAREN ORGANIZATION OF SAN DIEGO","PRIVATENONPROFIT","SFSP_CCNSP","SFSP_SNACK_CCNSP_SELFPREP",1,4,38,0,0,38,38,9.5,10,"2013-2014"
"SAN DIEGO",2014-03-01,"Summer Food Service Program (FNS418)","SFSP",2014,"A B VINES MINISTRIES","PRIVATENONPROFIT","SFSP_CCNSP","SFSP_SNACK_CCNSP_SELFPREP",8,26,5358,0,0,5358,5358,206.0769,203,"2013-2014"
"SAN DIEGO",2014-03-01,"Summer Food Service Program (FNS418)","SFSP",2014,"KAREN ORGANIZATION OF SAN DIEGO","PRIVATENONPROFIT","SFSP_CCNSP","SFSP_SNACK_CCNSP_SELFPREP",1,6,99,0,0,99,99,16.5,17,"2013-2014"
"SAN DIEGO",2014-04-01,"Summer Food Service Program (FNS418)","SFSP",2014,"BOYS & GIRLS CLUB OF GREATER SAN DIEGO","PRIVATENONPROFIT","SFSP_CCNSP","SFSP_SNACK_CCNSP_SELFPREP",11,22,20827,0,0,20827,20827,946.6818,947,"2013-2014"
"SAN DIEGO",2014-04-01,"Summer Food Service Program (FNS418)","SFSP",2014,"A B VINES MINISTRIES","PRIVATENONPROFIT","SFSP_CCNSP","SFSP_SNACK_CCNSP_SELFPREP",8,22,5183,0,0,5183,5183,235.5909,231,"2013-2014"
"SAN DIEGO",2014-04-01,"Summer Food Service Program (FNS418)","SFSP",2014,"KAREN ORGANIZATION OF SAN DIEGO","PRIVATENONPROFIT","SFSP_CCNSP","SFSP_SNACK_CCNSP_SELFPREP",1,4,72,0,0,72,72,18,18,"2013-2014"
"SAN DIEGO",2014-05-01,"Summer Food Service Program (FNS418)","SFSP",2014,"BOYS & GIRLS CLUB OF GREATER SAN DIEGO","PRIVATENONPROFIT","SFSP_CCNSP","SFSP_SNACK_CCNSP_SELFPREP",11,21,24032,0,0,24032,24032,1144.381,1145,"2013-2014"
"SAN DIEGO",2014-05-01,"Summer Food Service Program (FNS418)","SFSP",2014,"A B VINES MINISTRIES","PRIVATENONPROFIT","SFSP_CCNSP","SFSP_SNACK_CCNSP_SELFPREP",8,25,6715,0,0,6715,6715,268.6,264,"2013-2014"
"SAN DIEGO",2014-05-01,"Summer Food Service Program (FNS418)","SFSP",2014,"KAREN ORGANIZATION OF SAN DIEGO","PRIVATENONPROFIT","SFSP_CCNSP","SFSP_SNACK_CCNSP_SELFPREP",1,4,68,0,0,68,68,17,17,"2013-2014"
"SAN DIEGO",2014-06-01,"Summer Food Service Program (FNS418)","SFSP",2014,"ESCONDIDO UNION HIGH SCHOOL DISTRICT","PUBPRIVSCHOOL","SFSP_BREAKFAST","SFSP_BREAKFAST_SELFPREP",8,18,7384,0,0,7384,7384,410.2222,408,"2013-2014"
"SAN DIEGO",2014-06-01,"Summer Food Service Program (FNS418)","SFSP",2014,"BOYS & GIRLS CLUB OF GREATER SAN DIEGO","PRIVATENONPROFIT","SFSP_LUNCH","SFSP_LUNCH_VENDED",6,13,6330,0,0,6330,6330,486.9231,483,"2013-2014"
"SAN DIEGO",2014-06-01,"Summer Food Service Program (FNS418)","SFSP",2014,"BOYS & GIRLS CLUB OF GREATER SAN DIEGO","PRIVATENONPROFIT","SFSP_CCNSP","SFSP_SNACK_CCNSP_SELFPREP",11,10,8796,0,0,8796,8796,879.6,880,"2013-2014"
"SAN DIEGO",2014-06-01,"Summer Food Service Program (FNS418)","SFSP",2014,"BOYS & GIRLS CLUB OF GREATER SAN DIEGO","PRIVATENONPROFIT","SFSP_SNACK_PM","SFSP_SNACK_PM_SELFPREP",7,18,3875,0,0,3875,3875,215.2778,542,"2013-2014"
"SAN DIEGO",2014-06-01,"Summer Food Service Program (FNS418)","SFSP",2014,"BOYS & GIRLS CLUB OF GREATER SAN DIEGO","PRIVATENONPROFIT","SFSP_SNACK_PM","SFSP_SNACK_PM_VENDED",7,18,5893,0,0,5893,5893,327.3889,542,"2013-2014"
